STT,Mã CK▲,Tên công ty,Ngành,Sàn,Khối lượng NY/ĐKGD,CF_Q,CF_Y,VS_Q,VS_Y
3186,SBF1,Quỹ đầu tư Sabeco 1,,Khác,0,False,False,False,False
3187,SBJC,CTCP Đầu tư Thương mại Sunshine Business,,Khác,0,False,False,False,False
3188,SBPC,CTCP SunBay Ninh Thuận,,Khác,0,False,False,False,False
3189,SCA,CTCP Nông nghiệp Sông Con,"Thực phẩm, đồ uống và thuốc lá",OTC,2076000,False,False,False,False
3190,SCB,Ngân hàng TMCP Sài Gòn,Tổ chức tín dụng,OTC,0,False,False,False,False
3191,SCCV,CTCP Than Miền Nam - Vinacomin,,OTC,0,False,False,False,False
3192,SCFC,CTCP Lương thực Nam Trung Bộ,,OTC,0,False,False,False,False
3193,SCH,CTCP Thủy điện Sông Chảy 5,Dịch vụ tiện ích,OTC,15000000,False,False,False,False
3194,SCIC,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,,Khác,0,False,False,False,False
3195,SCJC,CTCP Sunshine Cab,,Khác,0,False,False,False,False
3196,SCJSC,CTCP Sài Gòn - Cam Ranh,,OTC,0,False,False,False,False
3197,SCNC,CTCP S.Connect,,Khác,0,False,False,False,False
3198,SCV,CTCP Muối Việt Nam,"Thực phẩm, đồ uống và thuốc lá",OTC,1279392,False,False,False,False
3199,SDBP,CTCP Sông Đà Bình Phước,,OTC,7000000,False,False,False,False
3200,SDDC,CTCP Sao đỏ Đà Nẵng,,Khác,0,False,False,False,False
3201,SDE,CTCP Kỹ thuật Điện Sông Đà,Tư liệu sản xuất,OTC,1751092,False,False,False,False
3202,SDF,Công ty Tài chính Cổ phần Sông Đà,Tổ chức tín dụng,Khác,68600000,False,False,False,False
3203,SDH,CTCP Xây dựng Hạ tầng Sông Đà,Tư liệu sản xuất,OTC,20950000,False,False,False,False
3204,SDI,CTCP Đầu Tư và Phát triển Đô Thị Sài Đồng,Phát triển và quản lý bất động sản,Khác,119995800,False,False,False,False
3205,SDIC,CTCP Đầu tư và Phát triển Sài Gòn,,Khác,0,False,False,False,False
3206,SDL,CTCP Sông Đà - Hoàng Long,,OTC,0,False,False,False,False
3207,SDNC,CTCP Đầu tư Sài Gòn - Đà Nẵng,,Khác,0,False,False,False,False
3208,SDNT,CTCP Sông Đà - Nha Trang,,OTC,0,False,False,False,False
3209,SDS,CTCP Xây lắp và Đầu tư Sông Đà,Tư liệu sản xuất,OTC,0,False,False,False,False
3210,SeafoodF17,CTCP Nha Trang Seafoods - F17,,OTC,0,False,False,False,False
3211,SeASecurities,CTCP Chứng khoán Asean,Dịch vụ tài chính,OTC,50000000,False,False,False,False
3212,SEC,CTCP Mía đường - Nhiệt điện Gia Lai,"Thực phẩm, đồ uống và thuốc lá",Khác,38999876,False,False,False,False
3213,SECC,CTCP Xây lắp Sunshine E&C,,Khác,0,False,False,False,False
3214,SEEC,CTCP Seedcom,,Khác,0,False,False,False,False
3215,SEL,CTCP Sông Đà 11 Thăng Long,Tư liệu sản xuất,Khác,5000000,False,False,False,False
3216,Serrano,CTCP Serrano Việt Nam,,OTC,5300000,False,False,False,False
3217,SFA1,Quỹ đầu tư Chứng khoán Sài Gòn A1,,Khác,0,False,False,False,False
3218,SFA2,Quỹ đầu tư Chứng khoán Sài Gòn A2,,Khác,0,False,False,False,False
3219,SFT,CTCP Softech,Dịch vụ chuyên biệt và thương mại,OTC,3000000,False,False,False,False
3220,SGAC,CTCP Sàn Giao dịch Bất động sản Sài Gòn Anpha,,Khác,0,False,False,False,False
3221,SGAudit,Công ty TNHH Kiểm toán và Tin học Sài Gòn,,Khác,0,False,False,False,False
3222,SGCC,Công ty TNHH Đầu tư Sài Gòn 3 Capital,,Khác,0,False,False,False,False
3223,SGCLInresco,CTCP Đầu tư và Địa ốc Sài Gòn Chợ Lớn,,OTC,0,False,False,False,False
3224,SGDiamond,CTCP Sài Gòn Kim Cương,,OTC,0,False,False,False,False
3225,SGGC,CTCP Sài Gòn Capital,,Khác,0,False,False,False,False
3226,SGIC,CTCP Quản lý Quỹ đầu tư SGI,,OTC,0,False,False,False,False
3227,SGLC,Công ty TNHH Saigon Glory,,Khác,0,False,False,False,False
3228,SGNAudit,Công ty TNHH Kiểm toán và Tư vấn Tài chính Kế toán SGN,,Khác,0,False,False,False,False
3229,SGO,CTCP Dầu thực vật Sài Gòn,"Thực phẩm, đồ uống và thuốc lá",OTC,20000000,False,False,False,False
3230,SGPC,CTCP Giấy Sài Gòn,,OTC,0,False,False,False,False
3231,SHBFinance,Công ty TNHH MTV Ngân hàng TMCP Sài Gòn - Hà Nội,,Khác,0,False,False,False,False
3232,SHBS,CTCP Chứng khoán SHB,Dịch vụ tài chính,OTC,15000000,False,False,False,False
3233,SHDC,CTCP Tập đoàn Mặt trời,,Khác,0,False,False,False,False
3234,SHF,CTCP Quản lý Quỹ đầu tư Sài Gòn - Hà Nội,,Khác,0,False,False,False,False
3235,SHHC,CTCP Sông Hồng Hoàng Gia,,Khác,0,False,False,False,False
3236,SHINEC,CTCP Công nghiệp Tàu thủy Shinec,,OTC,1500000,False,False,False,False
3237,Shinhan,Ngân hàng TNHH MTV Shinhan Việt Nam,Tổ chức tín dụng,Khác,0,False,False,False,False
3238,ShinhanFi,Công ty Tài chính TNHH MTV Shinhan Việt Nam,,Khác,0,False,False,False,False
3239,Shinhanvina,Ngân hàng Liên doanh Shinhanvina,Tổ chức tín dụng,Khác,0,False,False,False,False
3240,SHJC,CTCP Kinh doanh Nhà Sunshine,,Khác,0,False,False,False,False
3241,SHL,CTCP Đầu tư Sông Hồng - Thăng Long,,OTC,3000000,False,False,False,False
3242,SHRC,Công ty TNHH Mặt trời sông Hàn,,Khác,0,False,False,False,False
3243,SHTC,CTCP Tập đoàn Sông Hồng Thủ Đô,,Khác,0,False,False,False,False
3244,SHV,CTCP Hải Việt,"Thực phẩm, đồ uống và thuốc lá",OTC,6263720,False,False,False,False
3245,SHX,CTCP Sài Gòn Hỏa xa,Phát triển và quản lý bất động sản,OTC,1720000,False,False,False,False
3246,SIC,CTCP ANI,Phát triển và quản lý bất động sản,OTC,23999270,False,False,False,False
3247,Sihanoukville,Tập đoàn Quản Lý Cảng Biển Sihanoukville Autonomous Port,,Campuchia,0,False,False,False,False
3248,SJCG,Công ty TNHH MTV Vàng bạc Đá quý Sài Gòn - SJC,,OTC,0,False,False,False,False
3249,SJCS,CTCP Chứng khoán ASAM,Dịch vụ tài chính,OTC,0,False,False,False,False
3250,SKS,CTCP Công trình Giao thông Sông Đà,Tư liệu sản xuất,Khác,4500000,False,False,False,False
3251,SLC,CTCP Dịch vụ Xuất khẩu Lao động và Chuyên gia,Dịch vụ chuyên biệt và thương mại,OTC,9200000,False,False,False,False
3252,SLD,CTCP Địa ốc Sacom,,OTC,0,False,False,False,False
3253,SLIC,CTCP Đầu tư Bất động sản Sơn Kim,,Khác,0,False,False,False,False
3254,SLRC,CTCP Dịch vụ Quốc tế Solaris Việt Nam,,Khác,0,False,False,False,False
3255,Smartlink,CTCP Dịch vụ Thẻ Smartlink,,OTC,0,False,False,False,False
3256,SMCC,CTCP Cơ giới Trung Nam Miền Nam,,Khác,0,False,False,False,False
3257,SMDC,CTCP Đầu tư Smart Dragon,,Khác,0,False,False,False,False
3258,SME,CTCP Chứng khoán SME,Dịch vụ tài chính,OTC,22500000,False,False,False,False
3259,SMEC,CTCP Quản lý Quỹ Amber,,OTC,7000000,False,False,False,False
3260,SMNC,CTCP Sunshine Marina Nha Trang,,Khác,0,False,False,False,False
3261,SMVC,CTCP Seoul Metal Việt Nam,Tư liệu sản xuất,OTC,0,False,False,False,False
3262,SNG,CTCP Sông Đà 10.1,Tư liệu sản xuất,Khác,4663060,False,False,False,False
3263,SNLC,CTCP Signo Land,,Khác,0,False,False,False,False
3264,SNPC,CTCP Bất động sản Sài Gòn Nam Phú,,Khác,0,False,False,False,False
3265,SNWC,CTCP Đầu tư & Phát triển Sunny World,,Khác,0,False,False,False,False
3266,SocTrang,CTCP Thủy sản Sóc Trăng,,OTC,0,False,False,False,False
3267,SOGC,Công ty TNHH Đầu tư và Phát triển Nova Song Giang,,Khác,0,False,False,False,False
3268,SoiTraLy,CTCP Sợi Trà Lý,,OTC,0,False,False,False,False
3269,SOLC,CTCP Đầu tư & Dịch vụ khách sạn Soleil,,Khác,0,False,False,False,False
3270,SON,CTCP Cung ứng Nhân lực Quốc tế và Thương mại,Dịch vụ chuyên biệt và thương mại,OTC,9729930,False,False,False,False
3271,Sonacon,CTCP Xây lắp Sonacons,,OTC,0,False,False,False,False
3272,SonBachTuyet,CTCP Sơn Bạch Tuyết,,OTC,0,False,False,False,False
3273,SonChatDeo,CTCP Sơn - Chất Dẻo,,OTC,0,False,False,False,False
3274,SongDa,CTCP Vật liệu Xây dựng Sông Đà,,OTC,0,False,False,False,False
3275,SongDa109,CTCP Sông Đà 10.9,,OTC,1550000,False,False,False,False
3276,SongDa17,CTCP Sông Đà 17,,OTC,0,False,False,False,False
3277,SongDaHoangLien,CTCP Thủy điện Sông Đà - Hoàng Liên,,OTC,0,False,False,False,False
3278,SongHau,CTCP Chế biến Thực phẩm Sông Hậu,,OTC,0,False,False,False,False
3279,SongHong,CTCP Năng lượng Sông Hồng,,OTC,0,False,False,False,False
3280,SonlaUrenco,CTCP Môi trường và Dịch vụ Đô thị Sơn La,,Khác,0,False,False,False,False
3281,SonTra,CTCP Đầu tư Phong Phú Sơn Trà,,OTC,0,False,False,False,False
3282,SOSAL,CTCP Tập đoàn Muối Miền Nam,,OTC,0,False,False,False,False
3283,SOV,CTCP Mắt kính Sài Gòn,Đồ gia dụng và cá nhân,OTC,1914900,False,False,False,False
3284,Sovico,CTCP Tập đoàn Sovico,,OTC,0,False,False,False,False
3285,SPA,CTCP Bao bì Sài Gòn,Nguyên vật liệu,OTC,8500000,False,False,False,False
3286,SPCC,CTCP Sapphire Coast,,Khác,0,False,False,False,False
3287,SPDC,CTCP Đầu tư và Phát triển Sapa Lào Cai,,Khác,0,False,False,False,False
3288,SPJC,CTCP Sài Gòn Phú Minh,,Khác,0,False,False,False,False
3289,SPNC,CTCP Đầu tư Kinh doanh và Phát triển Đô thị Ngôi sao Phương Nam,,Khác,0,False,False,False,False
3290,SPP,CTCP Bao bì Nhựa Sài Gòn,Nguyên vật liệu,OTC,25120000,False,False,False,False
3291,SPS,CTCP Dịch vụ Dầu khí Sài Gòn,,OTC,0,False,False,False,False
3292,SPT,CTCP Dịch vụ Bưu chính Viễn thông Sài Gòn,,OTC,0,False,False,False,False
3293,SPTAudit,Công ty TNHH Định giá và Kiểm toán SPT,,Khác,0,False,False,False,False
3294,SPTC,CTCP Tập đoàn Bất động sản Mặt trời,,Khác,0,False,False,False,False
3295,SQNC,CTCP Đầu tư Nova SQN,,Khác,0,False,False,False,False
3296,SRCC,CTCP Phát triển Địa ốc Sông Tiên,,Khác,0,False,False,False,False
3297,SREC,Công ty TNHH Đầu tư và Phát triển Bất động sản Seaside Homes,,Khác,0,False,False,False,False
3298,SRSC,CTCP Đầu tư và Xây dựng Sunrise Việt Nam,,Khác,0,False,False,False,False
3299,SRT,CTCP Vận tải Đường sắt Sài Gòn,Vận tải,Khác,50310000,False,False,False,False
3300,SSAudit,Công ty TNHH Tư vấn - Kiểm toán S&S,,Khác,0,False,False,False,False
3301,SSCC,CTCP Năng lượng Tái tạo Sơn Mỹ,,Khác,0,False,False,False,False
3302,SSEC,Công ty Sản xuất Thép Úc SSE,,Khác,0,False,False,False,False
3303,SSGGroup,CTCP Tập đoàn S.S.G,,OTC,55000000,False,False,False,False
3304,SSHC,CTCP Đầu tư Kinh doanh Bất động sản S-Homes,,Khác,0,False,False,False,False
3305,SSIAM,Công ty TNHH Quản lý Quỹ SSI,,Khác,9800000,False,False,False,False
3306,SSIIMF,Quỹ đầu tư Thành viên SSI,,Khác,0,False,False,False,False
3307,SSISCA,Quỹ đầu tư Lợi thế Cạnh tranh Bền vững SSI,,OTC,11192242,False,False,False,False
3308,SSIVF,Quỹ Tầm Nhìn SSI,,Khác,0,False,False,False,False
3309,SSS,CTCP Sông Đà 6.06,Nguyên vật liệu,Khác,2500000,False,False,False,False
3310,SST,CTCP Thương mại Bia Sài Gòn Sông Tiền,"Thực phẩm, đồ uống và thuốc lá",OTC,4000000,False,False,False,False
3311,SSTC,CTCP Tập đoàn Công nghệ Unicloud,,Khác,0,False,False,False,False
3312,SSU,CTCP Môi trường Đô thị Sóc Sơn,Dịch vụ tiện ích,OTC,2500000,False,False,False,False
3313,SSV,Công Ty TNHH Chứng Khoán Shinhan Việt Nam,Dịch vụ tài chính,Khác,0,False,False,False,False
3314,StandardAudit,Công ty TNHH Kiểm toán Tiêu Chuẩn,,Khác,0,False,False,False,False
3315,StandardChartered,Ngân hàng TNHH MTV Standard Chartered Việt Nam,Tổ chức tín dụng,Khác,0,False,False,False,False
3316,STCC,CTCP STC Corporation,,Khác,0,False,False,False,False
3317,STD,CTCP Bia - Nước giải khát Sài Gòn - Tây Đô,"Thực phẩm, đồ uống và thuốc lá",OTC,20000000,False,False,False,False
3318,STI,CTCP Đầu tư Sài Gòn Thương Tín,,OTC,37500000,False,False,False,False
3319,STJ,CTCP Vận tải Sonadezi,,OTC,4200000,False,False,False,False
3320,STNC,CTCP Mặt trời Tây Ninh,,Khác,0,False,False,False,False
3321,STPC,CTCP Sàn giao dịch Bất động sản Tiến Phước,,Khác,0,False,False,False,False
3322,STRC,CTCP Dịch vụ - Thương mại Thành phố Hồ Chí Minh,,Khác,0,False,False,False,False
3323,STSC,CTCP Chứng khoán STSC,Dịch vụ tài chính,OTC,31871000,False,False,False,False
3324,STU,CTCP Môi Trường và Công trình Đô Thị Sơn Tây,Dịch vụ chuyên biệt và thương mại,OTC,1876000,False,False,False,False
3325,STV,CTCP Chế tác Đá Việt Nam,Nguyên vật liệu,OTC,11000000,False,False,False,False
3326,SUJC,CTCP Đầu tư Summer Beach,,Khác,0,False,False,False,False
3327,SUM,CTCP Đo đạc và Khoáng sản,Dịch vụ chuyên biệt và thương mại,OTC,2380000,False,False,False,False
3328,SunCapital,CTCP Quản lý Quỹ đầu tư Chứng khoán Thái Dương,,OTC,0,False,False,False,False
3329,SunCo,CTCP Xây dựng Thương mại Thái Dương,,OTC,0,False,False,False,False
3330,SunFrontier,Công ty TNHH MTV Đầu tư Sun Frontier,,Khác,0,False,False,False,False
3331,SunGroup,CTCP Tập đoàn Mặt trời - Sun Group,,OTC,0,False,False,False,False
3332,SunLifeVN,Công ty TNHH Bảo hiểm nhân thọ Sun Life Việt Nam,Bảo hiểm,Khác,0,False,False,False,False
3333,SunrisePower,CTCP Đầu tư và Phát triển Sunrise Power,,Khác,0,False,False,False,False
3334,SuThanhHa,CTCP Gốm sứ Thanh Hà,,OTC,0,False,False,False,False
3335,SVIC,CTCP Đầu tư Sóng Việt,,Khác,0,False,False,False,False
3336,SVJ,CTCP Santomas Việt Nam,,OTC,14515192,False,False,False,False
3337,SVL,CTCP Nhân lực Quốc tế Sovilaco,,OTC,3270858,False,False,False,False
3338,SVLC,CTCP Đầu tư Sun Valley,,Khác,0,False,False,False,False
3339,SVNC,CTCP Kinh doanh Bất động sản S - Việt Nam,,Khác,0,False,False,False,False
3340,SVS,CTCP Chứng khoán Sao Việt,Dịch vụ tài chính,Khác,0,False,False,False,False
3341,SZA,CTCP Sonadezi An Bình,,OTC,0,False,False,False,False
3342,T12,CTCP Thương mại Dịch vụ Tràng Thi,Phân phối và bán lẻ hàng lâu bền,OTC,54000000,False,False,False,False
3343,TA3,CTCP Đầu tư và Xây lắp Thành An 386,Tư liệu sản xuất,OTC,2309908,False,False,False,False
3344,TAC,CTCP Dầu thực vật Tường An,"Thực phẩm, đồ uống và thuốc lá",OTC,33879648,False,False,False,False
3345,TAFiCO,CTCP Xi măng Fico Tây Ninh,,OTC,0,False,False,False,False
3346,TAFM,CTCP Quản lý Quỹ Đầu tư Pacific Bridge,,OTC,0,False,False,False,False
3347,TAG,CTCP Thế Giới Số Trần Anh,Phân phối và bán lẻ hàng lâu bền,OTC,24914991,False,False,False,False
3348,TAHUE,CTCP Thuận An,,OTC,0,False,False,False,False
3349,TaiChinhBIDV,CTCP Đầu tư Tài chính BIDV,,OTC,0,False,False,False,False
3350,TamViet,Công ty TNHH Kiểm toán Tâm Việt,,Khác,0,False,False,False,False
3351,TanHung,CTCP Đầu tư Tấn Hưng,,OTC,50000000,False,False,False,False
3352,TANISUGAR,CTCP Mía đường Tây Ninh,,OTC,0,False,False,False,False
3353,TanLam,CTCP Nông sản Tân Lâm,,OTC,1100000,False,False,False,False
3354,TanMai,CTCP Tập đoàn Tân Mai,,OTC,78074927,False,False,False,False
3355,TanManh,Công ty TNHH Thiết kế Kiến trúc Xây dựng Tấn Mạnh,,Khác,0,False,False,False,False
3356,TanPhat,CTCP Tấn Phát,,OTC,12000000,False,False,False,False
3357,TanTan,CTCP Tân Tân,,OTC,0,False,False,False,False
3358,TanThanhMy,CTCP Tân Thành Mỹ,,OTC,2900000,False,False,False,False
3359,TanTien,CTCP Dệt Tân Tiến,,OTC,9671100,False,False,False,False
3360,TAP,CTCP Đô thị Tân An,Dịch vụ tiện ích,OTC,1416700,False,False,False,False
3361,TAPIOCA,CTCP Khoai Mì Nước Trong,,OTC,0,False,False,False,False
3362,TapPham,CTCP Xuất nhập khẩu Tạp Phẩm,,OTC,0,False,False,False,False
3363,TapPhamSG,CTCP Đầu tư và Thương mại Tạp phẩm Sài Gòn,,OTC,0,False,False,False,False
3364,TARCO,CTCP Đăng kiểm Xe cơ giới Tây Ninh,,OTC,0,False,False,False,False
3365,TARUCO,Công ty TNHH MTV Cao su 1-5 Tây Ninh,,Khác,0,False,False,False,False
3366,TAS,CTCP Chứng khoán Tràng An,Dịch vụ tài chính,OTC,13900000,False,False,False,False
3367,TASC,CTCP Tập đoàn Taseco,,Khác,0,False,False,False,False
3368,TauBienHP,CTCP Cung ứng Tàu biển Hải Phòng,,OTC,0,False,False,False,False
3369,TauCuoc,CTCP Tàu Cuốc,,OTC,0,False,False,False,False
3370,TayHo,CTCP Đầu Tư và Xây dựng Tây Hồ,,OTC,9000000,False,False,False,False
3371,TayHoHousing,CTCP Đầu tư Phát triển Nhà và Xây dựng Tây Hồ,,OTC,0,False,False,False,False
3372,TayHoQP,CTCP Đầu Tư và Xây lắp Tây Hồ,,OTC,0,False,False,False,False
3373,TayNinh,CTCP Đo đạc Địa chính Tây Ninh,,OTC,0,False,False,False,False
3374,TBLC,CTCP Kinh doanh Bất động sản Thái Bình,,Khác,0,False,False,False,False
3375,TBN,CTCP Thoát nước và Xử lý Nước thải Bắc Ninh,Dịch vụ tiện ích,OTC,4417592,False,False,False,False
3376,TBPC,CTCP TBPC Hà Nội,,Khác,0,False,False,False,False
3377,TBSC,CTCP Điện Mặt trời Trung Nam,,Khác,0,False,False,False,False
3378,TC6,CTCP Than Cọc Sáu - Vinacomin,Năng lượng,Khác,32496105,False,False,False,False
3379,TCAM,Công ty TNHH Quản lý Quỹ Thành Công,,OTC,0,False,False,False,False
3380,TCBS,CTCP Chứng khoán Kỹ thương,Dịch vụ tài chính,Khác,30000000,False,False,False,False
3381,TCCC,Công ty TNHH Xây dựng và Đầu tư Dịch vụ Thương mại Thành Công,,Khác,0,False,False,False,False
3382,TCJC,CTCP Đầu tư Xây dựng Thành Công Vĩnh Phúc,,Khác,0,False,False,False,False
3383,TCS,CTCP Than Cao Sơn - Vinacomin,Năng lượng,Khác,26846773,False,False,False,False
3384,TCVN,Công ty TNHH Tư vấn Đầu tư Chứng khoán TC Capital Việt Nam,Dịch vụ tài chính,Khác,0,False,False,False,False
3385,TD1C,CTCP Điện gió Trung Nam Đắk Lắk 1,,Khác,0,False,False,False,False
3386,TDA,CTCP Đầu tư Xây lắp và Vật liệu Xây dựng Đông Anh,Nguyên vật liệu,OTC,2950000,False,False,False,False
3387,TDAuditing,Công ty TNHH Kiểm toán và Tư vấn Tài chính Kế toán Thanh Đức,,Khác,0,False,False,False,False
3388,TDCC,CTCP Tập đoàn Tân THành Đô,,Khác,0,False,False,False,False
3389,TDCorp,CTCP Phát triển Kỹ thuật Xây dựng,,OTC,2500000,False,False,False,False
3390,TDDC,Công ty TNHH Bất động sản Thành Đông Đô,,Khác,0,False,False,False,False
3391,TDEC,CTCP Đầu tư và Thương mại Xuất nhập khẩu Thủ Đô,,Khác,0,False,False,False,False
3392,TDGC,Công ty TNHH Thương mại Dịch vụ Tech Dragon,,Khác,0,False,False,False,False
3393,TDHC,Công ty TNHH Dịch vụ Khách sạn Thùy Dương Việt Nam,,Khác,0,False,False,False,False
3394,TDI,CTCP Tập đoàn TDI,Tư liệu sản xuất,OTC,3000000,False,False,False,False
3395,TDIC,CTCP Đầu tư và Phát triển Trainco,,Khác,0,False,False,False,False
3396,TDLA,CTCP Bê tông Ly tâm Thủ Đức - Long An,,OTC,0,False,False,False,False
3397,TDLC,CTCP Tandoland,,Khác,0,False,False,False,False
3398,TDN,CTCP Than Đèo Nai - Vinacomin,Năng lượng,Khác,29439097,False,False,False,False
3399,TDNC,CTCP Trung Thủy - Đà Nẵng,,Khác,0,False,False,False,False
3400,TEC,CTCP TRAENCO,Dịch vụ tiêu dùng,OTC,1660340,False,False,False,False
